Date,Order_Demand,Year
2012-02-27,5000,2012
2012-07-06,5000,2012
2012-03-02,100,2012
2012-11-07,100,2012
2012-11-21,300,2012
2012-01-05,5000,2012
2012-01-05,10000,2012
2012-01-05,5000,2012
2012-02-10,5000,2012
2012-02-07,4000,2012
2012-02-07,5000,2012
2012-02-07,5000,2012
2012-02-29,3000,2012
2012-02-29,10000,2012
2012-02-29,5000,2012
2012-03-06,10000,2012
2012-03-30,7000,2012
2012-03-30,10000,2012
2012-03-30,7000,2012
2012-04-06,5000,2012
2012-04-06,5000,2012
2012-05-02,4000,2012
2012-05-02,7000,2012
2012-05-10,10000,2012
2012-05-24,8000,2012
2012-05-24,15000,2012
2012-05-24,10000,2012
2012-06-19,10000,2012
2012-07-11,5000,2012
2012-07-11,6000,2012
2012-07-24,10000,2012
2012-08-23,7000,2012
2012-08-23,10000,2012
2012-09-18,3000,2012
2012-09-18,10000,2012
2012-09-18,3000,2012
2012-10-31,2000,2012
2012-11-05,1000,2012
2012-11-05,4000,2012
2012-11-05,3000,2012
2012-11-19,3000,2012
2012-11-30,3000,2012
2012-11-30,5000,2012
2012-11-30,5000,2012
2012-12-06,1000,2012
2012-12-06,3000,2012
2012-12-27,3000,2012
2012-12-27,8000,2012
2012-12-27,4000,2012
2012-12-27,5000,2012
2012-01-13,20,2012
2012-04-12,50,2012
2012-12-05,3,2012
2012-12-20,200,2012
2012-01-17,2,2012
2012-02-01,20,2012
2012-02-08,2,2012
2012-02-29,80,2012
2012-02-29,80,2012
2012-02-23,2,2012
2012-03-01,16,2012
2012-03-06,2,2012
2012-03-07,20,2012
2012-03-08,2,2012
2012-03-15,40,2012
2012-03-30,16,2012
2012-04-02,2,2012
2012-04-02,30,2012
2012-04-16,2,2012
2012-05-02,16,2012
2012-05-07,30,2012
2012-05-09,32,2012
2012-05-09,20,2012
2012-05-10,16,2012
2012-05-14,2,2012
2012-07-25,2,2012
2012-08-07,30,2012
2012-08-22,2,2012
2012-09-05,20,2012
2012-09-21,2,2012
2012-09-24,2,2012
2012-10-01,20,2012
2012-10-02,10,2012
2012-10-10,16,2012
2012-10-18,10,2012
2012-10-26,2,2012
2012-11-01,20,2012
2012-11-09,24,2012
2012-11-15,10,2012
2012-11-20,10,2012
2012-11-26,10,2012
2012-11-28,2,2012
2012-11-30,8,2012
2012-12-03,40,2012
2012-12-13,24,2012
2012-12-27,10,2012
2012-06-06,4,2012
2012-06-06,6,2012
2012-10-11,10,2012
2012-11-02,7,2012
2012-02-28,300,2012
2012-01-31,1000,2012
2012-01-11,200,2012
2012-01-18,10,2012
2012-01-24,100,2012
2012-01-25,500,2012
2012-01-27,500,2012
2012-01-30,5,2012
2012-02-02,500,2012
2012-02-03,5,2012
2012-02-06,200,2012
2012-02-07,500,2012
2012-02-08,10,2012
2012-02-15,100,2012
2012-02-16,500,2012
2012-02-17,100,2012
2012-02-28,200,2012
2012-03-01,3,2012
2012-03-02,100,2012
2012-03-06,10,2012
2012-03-07,60,2012
2012-03-09,100,2012
2012-03-15,500,2012
2012-03-16,100,2012
2012-03-19,150,2012
2012-03-21,200,2012
2012-04-01,200,2012
2012-03-30,5,2012
2012-04-19,100,2012
2012-03-30,10,2012
2012-04-05,100,2012
2012-04-04,400,2012
2012-04-06,51,2012
2012-04-06,500,2012
2012-04-09,500,2012
2012-04-12,2,2012
2012-04-13,100,2012
2012-04-17,10,2012
2012-04-17,10,2012
2012-05-01,1000,2012
2012-04-27,95,2012
2012-05-07,10,2012
2012-05-08,10,2012
2012-05-11,1300,2012
2012-05-15,100,2012
2012-05-29,100,2012
2012-05-15,200,2012
2012-05-18,10,2012
2012-05-18,40,2012
2012-05-24,200,2012
2012-06-01,500,2012
2012-05-31,500,2012
2012-06-03,200,2012
2012-05-31,300,2012
2012-06-04,150,2012
2012-06-03,100,2012
2012-06-05,200,2012
2012-06-08,1,2012
2012-06-19,5,2012
2012-06-20,100,2012
2012-07-02,1000,2012
2012-06-25,200,2012
2012-07-09,100,2012
2012-07-11,200,2012
2012-07-23,100,2012
2012-07-18,200,2012
2012-08-02,10,2012
2012-08-02,40,2012
2012-07-24,300,2012
2012-07-25,1000,2012
2012-07-26,10000,2012
2012-07-26,40000,2012
2012-07-26,3,2012
2012-07-27,100,2012
2012-07-30,200,2012
2012-08-01,100,2012
2012-08-02,10,2012
2012-10-03,100,2012
2012-08-09,5,2012
2012-08-23,200,2012
2012-08-24,100,2012
2012-08-27,500,2012
2012-08-27,100,2012
2012-09-03,100,2012
2012-08-31,200,2012
2012-09-04,10,2012
2012-09-05,100,2012
2012-09-05,100,2012
2012-09-05,5,2012
2012-09-06,1000,2012
2012-09-06,500,2012
2012-09-28,100,2012
2012-09-10,500,2012
2012-09-14,100,2012
2012-09-19,200,2012
2012-09-19,100,2012
2012-09-21,50,2012
2012-10-10,100,2012
2012-09-25,500,2012
2012-09-28,200,2012
2012-09-27,24,2012
2012-10-10,100,2012
2012-10-02,50,2012
2012-10-05,200,2012
2012-10-11,500,2012
2012-10-12,100,2012
2012-10-12,100,2012
2012-10-17,5,2012
2012-10-18,100,2012
2012-10-19,100,2012
2012-10-30,100,2012
2012-10-26,100,2012
2012-10-25,450,2012
2012-10-26,200,2012
2012-11-02,200,2012
2012-11-02,5,2012
2012-11-02,5,2012
2012-11-08,3,2012
2012-11-08,50,2012
2012-11-09,5,2012
2012-11-12,200,2012
2012-11-12,100,2012
2012-11-15,2,2012
2012-11-16,100,2012
2012-11-16,500,2012
2012-11-19,20,2012
2012-11-20,200,2012
2012-11-26,200,2012
2012-12-03,100,2012
2012-12-03,1000,2012
2012-12-13,64,2012
2012-12-13,8,2012
2012-12-14,100,2012
2012-12-14,200,2012
2012-12-17,64,2012
2012-12-19,200,2012
2012-12-21,1000,2012
2012-03-07,1,2012
2012-03-07,1,2012
2012-09-27,1,2012
2012-11-29,2,2012
2012-02-29,15,2012
2012-07-02,1,2012
2012-07-31,8,2012
2012-11-02,2,2012
2012-12-12,6,2012
2012-02-01,1,2012
2012-01-23,1,2012
2012-03-22,1,2012
2012-03-23,1,2012
2012-04-05,1,2012
2012-04-03,1,2012
2012-04-17,1,2012
2012-05-11,1,2012
2012-06-21,1,2012
2012-05-31,1,2012
2012-06-27,1,2012
2012-07-12,1,2012
2012-07-12,1,2012
2012-07-20,1,2012
2012-08-07,1,2012
2012-08-01,1,2012
2012-08-06,1,2012
2012-10-15,1,2012
2012-11-15,1,2012
2012-12-10,1,2012
2012-01-12,5000,2012
2012-01-16,1000,2012
2012-01-23,5000,2012
2012-01-26,1000,2012
2012-02-02,5000,2012
2012-02-07,5000,2012
2012-02-29,2000,2012
2012-03-07,1000,2012
2012-03-29,5000,2012
2012-04-03,5000,2012
2012-05-31,5000,2012
2012-06-19,5000,2012
2012-06-20,5000,2012
2012-06-25,100,2012
2012-06-25,100,2012
2012-06-29,1000,2012
2012-07-02,1000,2012
2012-07-05,500,2012
2012-07-10,1000,2012
2012-07-19,5000,2012
2012-07-20,5000,2012
2012-07-20,5000,2012
2012-08-09,1000,2012
2012-09-03,5000,2012
2012-09-10,500,2012
2012-09-18,1000,2012
2012-10-05,500,2012
2012-10-10,5000,2012
2012-11-08,1000,2012
2012-10-23,1000,2012
2012-11-05,1000,2012
2012-11-05,1000,2012
2012-11-07,1000,2012
2012-11-15,5000,2012
2012-11-28,5000,2012
2012-12-03,5000,2012
2012-12-06,1000,2012
2012-01-06,30000,2012
2012-01-06,10000,2012
2012-01-06,10000,2012
2012-01-10,10000,2012
2012-01-12,50000,2012
2012-01-12,20000,2012
2012-01-13,30000,2012
2012-01-16,20000,2012
2012-01-19,10000,2012
2012-01-23,500,2012
2012-01-27,1000,2012
2012-01-23,10000,2012
2012-01-26,20000,2012
2012-01-27,20000,2012
2012-01-27,10000,2012
2012-01-31,500,2012
2012-02-01,30000,2012
2012-02-01,10000,2012
2012-02-28,50,2012
2012-03-07,50,2012
2012-02-03,50000,2012
2012-02-07,10000,2012
2012-02-07,35900,2012
2012-02-07,4100,2012
2012-02-14,10000,2012
2012-02-17,30000,2012
2012-02-17,10000,2012
2012-02-17,10000,2012
2012-02-21,50000,2012
2012-02-24,10000,2012
2012-02-27,40000,2012
2012-02-28,30000,2012
2012-03-01,10000,2012
2012-03-01,10000,2012
2012-03-05,10000,2012
2012-03-05,10000,2012
2012-03-05,400,2012
2012-03-07,1600,2012
2012-03-07,400,2012
2012-03-09,50000,2012
2012-03-13,10000,2012
2012-03-15,50000,2012
2012-03-15,10000,2012
2012-04-06,100,2012
2012-03-21,30000,2012
2012-03-23,10000,2012
2012-03-23,10000,2012
2012-03-26,10000,2012
2012-03-27,20000,2012
2012-03-29,100,2012
2012-03-29,20000,2012
2012-04-03,10000,2012
2012-04-03,10000,2012
2012-04-05,50000,2012
2012-04-09,30000,2012
2012-04-10,10000,2012
2012-04-10,10000,2012
2012-04-13,20000,2012
2012-04-19,30000,2012
2012-04-19,5300,2012
2012-04-19,4700,2012
2012-04-19,10000,2012
2012-04-24,10000,2012
2012-04-24,10000,2012
2012-04-24,100,2012
2012-04-25,50000,2012
2012-04-25,30000,2012
2012-05-01,10000,2012
2012-05-07,10000,2012
2012-05-08,20000,2012
2012-05-14,50000,2012
2012-05-10,10000,2012
2012-05-14,10000,2012
2012-05-16,7,2012
2012-05-16,3,2012
2012-05-18,10000,2012
2012-05-21,20000,2012
2012-05-21,10000,2012
2012-05-22,30000,2012
2012-05-24,10000,2012
2012-06-01,10000,2012
2012-06-01,10000,2012
2012-05-30,10000,2012
2012-05-31,500,2012
2012-05-31,20000,2012
2012-06-05,20000,2012
2012-06-05,10000,2012
2012-06-06,50000,2012
2012-06-07,10000,2012
2012-06-12,30000,2012
2012-06-12,20000,2012
2012-06-20,1000,2012
2012-06-20,100,2012
2012-06-19,10000,2012
2012-06-21,7,2012
2012-06-21,10000,2012
2012-07-02,50000,2012
2012-06-26,10000,2012
2012-07-02,50000,2012
2012-07-02,10000,2012
2012-07-02,10000,2012
2012-07-02,30000,2012
2012-07-02,20000,2012
2012-07-06,10000,2012
2012-07-06,10000,2012
2012-07-09,20000,2012
2012-07-11,10000,2012
2012-07-13,10000,2012
2012-07-19,50000,2012
2012-07-20,10000,2012
2012-07-23,30000,2012
2012-07-23,20000,2012
2012-07-26,10000,2012
2012-08-01,20000,2012
2012-08-01,20000,2012
2012-07-30,100,2012
2012-08-02,30000,2012
2012-08-02,500,2012
2012-08-07,100,2012
2012-08-09,20000,2012
2012-08-09,50000,2012
2012-08-17,100,2012
2012-08-16,30000,2012
2012-08-16,200,2012
2012-08-16,10000,2012
2012-08-22,5000,2012
2012-08-22,10000,2012
2012-08-22,20000,2012
2012-08-22,20000,2012
2012-08-23,20000,2012
2012-08-27,10000,2012
2012-08-28,50000,2012
2012-08-28,30000,2012
2012-08-31,100,2012
2012-09-06,10000,2012
2012-09-18,300,2012
2012-09-07,20000,2012
2012-09-07,10000,2012
2012-09-10,10000,2012
2012-09-11,100,2012
2012-09-11,200,2012
2012-09-12,30000,2012
2012-09-12,10000,2012
2012-09-19,100,2012
2012-09-19,10000,2012
2012-09-21,50000,2012
2012-09-24,10000,2012
2012-09-25,20000,2012
2012-10-01,10000,2012
2012-09-28,100,2012
2012-10-02,50000,2012
2012-10-02,10000,2012
2012-10-03,30000,2012
2012-10-09,10000,2012
2012-10-10,20000,2012
2012-10-16,10000,2012
2012-10-18,10000,2012
2012-10-29,500,2012
2012-10-22,10000,2012
2012-12-04,100,2012
2012-10-23,10000,2012
2012-10-26,50000,2012
2012-10-26,30000,2012
2012-10-26,20000,2012
2012-10-26,10000,2012
2012-11-01,10000,2012
2012-11-01,10000,2012
2012-11-01,10000,2012
2012-11-01,5300,2012
2012-11-01,4700,2012
2012-11-01,500,2012
2012-11-06,20000,2012
2012-11-13,500,2012
2012-11-07,30000,2012
2012-11-07,10000,2012
2012-11-08,10000,2012
2012-11-12,50000,2012
2012-11-14,10000,2012
2012-11-15,500,2012
2012-11-16,20000,2012
2012-11-16,10000,2012
2012-11-19,20000,2012
2012-11-19,5000,2012
2012-11-19,5000,2012
2012-11-19,10000,2012
2012-11-22,10000,2012
2012-12-03,50000,2012
2012-12-03,30000,2012
2012-12-03,15000,2012
2012-12-03,5000,2012
2012-12-03,20000,2012
2012-12-03,900,2012
2012-12-03,1500,2012
2012-12-03,17600,2012
2012-12-06,20000,2012
2012-12-10,10000,2012
2012-12-14,1000,2012
2012-12-13,30000,2012
2012-12-17,20000,2012
2012-12-17,50000,2012
2012-12-27,10000,2012
2012-01-05,32,2012
2012-03-07,21,2012
2012-02-07,500,2012
2012-02-27,600,2012
2012-10-05,600,2012
2012-11-09,100,2012
2012-11-12,600,2012
2012-01-05,600,2012
2012-01-10,1000,2012
2012-01-10,1000,2012
2012-01-16,100,2012
2012-01-13,100,2012
2012-01-16,5000,2012
2012-01-18,1000,2012
2012-03-02,1000,2012
2012-03-05,1000,2012
2012-03-05,1000,2012
2012-03-05,200,2012
2012-04-19,2000,2012
2012-05-22,100,2012
2012-05-30,1000,2012
2012-06-12,1000,2012
2012-06-19,1000,2012
2012-07-10,2000,2012
2012-07-17,1000,2012
2012-07-27,1000,2012
2012-08-31,100,2012
2012-08-01,1000,2012
2012-08-30,100,2012
2012-08-30,100,2012
2012-08-31,1000,2012
2012-08-31,1000,2012
2012-09-27,1000,2012
2012-01-05,1000,2012
2012-01-16,1000,2012
2012-01-16,1000,2012
2012-01-16,1000,2012
2012-01-19,100,2012
2012-01-11,1000,2012
2012-01-27,300,2012
2012-01-05,3000,2012
2012-01-12,500,2012
2012-02-13,200,2012
2012-02-16,1000,2012
2012-02-10,1000,2012
2012-02-28,1000,2012
2012-02-22,1000,2012
2012-01-30,1000,2012
2012-03-15,1000,2012
2012-02-13,100,2012
2012-02-15,1000,2012
2012-03-07,1000,2012
2012-04-04,1000,2012
2012-04-09,2000,2012
2012-03-02,3000,2012
2012-03-28,1000,2012
2012-03-28,2000,2012
2012-03-16,3000,2012
2012-04-27,100,2012
2012-04-05,1000,2012
2012-05-14,1000,2012
2012-03-22,1000,2012
2012-05-15,1000,2012
2012-04-09,2000,2012
2012-04-27,100,2012
2012-04-05,100,2012
2012-04-06,4000,2012
2012-04-27,3000,2012
2012-05-17,1000,2012
2012-05-29,1000,2012
2012-04-27,3000,2012
2012-05-15,1000,2012
2012-05-30,1000,2012
2012-04-18,2000,2012
2012-05-29,400,2012
2012-05-30,100,2012
2012-05-30,5000,2012
2012-06-27,1000,2012
2012-05-11,3000,2012
2012-05-30,1000,2012
2012-05-21,3000,2012
2012-06-06,1000,2012
2012-07-02,1000,2012
2012-06-27,2000,2012
2012-07-10,1000,2012
2012-07-15,1000,2012
2012-06-28,200,2012
2012-06-27,1000,2012
2012-07-31,2000,2012
2012-08-09,1000,2012
2012-08-10,2000,2012
2012-07-11,300,2012
2012-08-10,2000,2012
2012-07-04,1000,2012
2012-08-10,1000,2012
2012-08-21,1000,2012
2012-07-04,3000,2012
2012-07-11,1000,2012
2012-07-10,1000,2012
2012-07-17,1000,2012
2012-08-29,500,2012
2012-08-01,400,2012
2012-09-02,1000,2012
2012-10-10,1000,2012
2012-09-14,1000,2012
2012-10-02,100,2012
2012-10-18,1000,2012
2012-11-28,1000,2012
2012-10-30,1000,2012
2012-10-31,3000,2012
2012-10-15,1000,2012
2012-10-24,3000,2012
2012-11-12,400,2012
2012-12-06,1000,2012
2012-01-19,500,2012
2012-01-05,500,2012
2012-01-30,500,2012
2012-01-25,1000,2012
2012-02-14,500,2012
2012-02-09,1000,2012
2012-03-08,500,2012
2012-03-05,500,2012
2012-03-09,1000,2012
2012-03-06,500,2012
2012-03-07,500,2012
2012-03-29,500,2012
2012-04-03,1000,2012
2012-04-23,500,2012
2012-05-25,500,2012
2012-05-14,1000,2012
2012-05-24,500,2012
2012-06-07,500,2012
2012-06-27,500,2012
2012-07-13,500,2012
2012-07-06,1000,2012
2012-07-30,500,2012
2012-08-17,500,2012
2012-08-09,500,2012
2012-07-31,1000,2012
2012-08-27,500,2012
2012-09-06,500,2012
2012-08-27,1000,2012
2012-08-30,1000,2012
2012-09-05,1000,2012
2012-09-25,500,2012
2012-10-18,500,2012
2012-11-19,500,2012
2012-11-01,1000,2012
2012-11-21,500,2012
2012-11-20,1000,2012
2012-12-05,500,2012
2012-12-05,1000,2012
2012-12-20,500,2012
2012-01-06,2100,2012
2012-01-12,2200,2012
2012-01-12,2300,2012
2012-01-19,2100,2012
2012-01-25,3000,2012
2012-01-25,3000,2012
2012-01-31,700,2012
2012-01-31,2400,2012
2012-02-08,2600,2012
2012-02-14,2400,2012
2012-02-15,2100,2012
2012-02-22,2900,2012
2012-02-23,2100,2012
2012-02-27,2200,2012
2012-03-02,600,2012
2012-03-02,2100,2012
2012-03-07,4000,2012
2012-03-08,600,2012
2012-03-08,2100,2012
2012-03-13,2100,2012
2012-03-22,600,2012
2012-03-22,100,2012
2012-03-22,2900,2012
2012-03-26,2200,2012
2012-03-28,2900,2012
2012-04-06,2100,2012
2012-04-11,2100,2012
2012-04-16,2100,2012
2012-04-20,600,2012
2012-04-23,2400,2012
2012-04-23,2200,2012
2012-04-27,2500,2012
2012-05-08,2600,2012
2012-05-09,2100,2012
2012-05-11,900,2012
2012-05-16,2200,2012
2012-05-18,2100,2012
2012-05-22,2100,2012
2012-05-25,2300,2012
2012-05-31,2300,2012
2012-06-06,2300,2012
2012-06-06,2100,2012
2012-06-14,2400,2012
2012-06-20,2900,2012
2012-06-21,2200,2012
2012-06-21,2100,2012
2012-06-22,600,2012
2012-06-25,2100,2012
2012-06-29,2100,2012
2012-07-02,2300,2012
2012-07-09,2200,2012
2012-07-10,2200,2012
2012-07-13,600,2012
2012-07-19,2700,2012
2012-07-25,2200,2012
2012-07-30,2100,2012
2012-07-30,2100,2012
2012-08-02,2200,2012
2012-08-03,2200,2012
2012-08-09,1000,2012
2012-08-27,2400,2012
2012-08-27,2600,2012
2012-08-20,2100,2012
2012-08-22,1000,2012
2012-08-23,3000,2012
2012-08-23,4000,2012
2012-08-31,3000,2012
2012-09-07,3000,2012
2012-09-07,3000,2012
2012-09-12,1000,2012
2012-09-20,3000,2012
2012-09-28,3000,2012
2012-09-28,3000,2012
2012-10-09,3000,2012
2012-10-11,1000,2012
2012-10-12,3000,2012
2012-10-17,1000,2012
2012-10-17,3000,2012
2012-10-24,3000,2012
2012-10-25,3000,2012
2012-11-05,3000,2012
2012-11-07,3000,2012
2012-11-14,3000,2012
2012-11-26,3000,2012
2012-11-30,3000,2012
2012-12-04,3000,2012
2012-12-10,3000,2012
2012-12-11,1000,2012
2012-12-13,3000,2012
2012-12-17,3000,2012
2012-12-19,3000,2012
2012-12-21,6000,2012
2012-12-21,7000,2012
2012-03-01,900,2012
2012-03-28,300,2012
2012-03-09,100,2012
2012-02-01,1,2012
2012-01-10,2,2012
2012-01-10,2,2012
2012-01-20,3,2012
2011-12-28,4,2011
2012-01-26,2,2012
2012-01-26,2,2012
2012-02-01,4,2012
2012-01-26,1,2012
2012-02-02,1,2012
2012-02-02,1,2012
2012-02-02,3,2012
2012-02-02,1,2012
2012-01-20,2,2012
2012-02-09,50,2012
2012-02-16,50,2012
2012-02-27,1,2012
2012-03-21,4,2012
2012-03-22,2,2012
2012-03-22,2,2012
2012-04-09,1,2012
2012-04-25,1,2012
2012-04-10,2,2012
2012-05-11,50,2012
2012-05-08,4,2012
2012-05-08,4,2012
2012-06-15,1,2012
2012-06-15,1,2012
2012-06-15,2,2012
2012-06-15,2,2012
2012-06-15,2,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-06-29,1,2012
2012-07-17,3,2012
2012-09-14,3,2012
2012-09-18,1,2012
2012-09-18,2,2012
2012-09-19,1,2012
2012-09-20,2,2012
2012-09-20,1,2012
2012-09-21,2,2012
2012-09-24,1,2012
2012-09-24,1,2012
2012-09-18,1,2012
2012-09-18,1,2012
2012-09-20,1,2012
2012-09-20,1,2012
2012-09-18,1,2012
2012-09-20,1,2012
2012-09-11,2,2012
2012-09-11,2,2012
2012-09-11,2,2012
2012-09-11,2,2012
2012-09-11,2,2012
2012-09-12,1,2012
2012-09-12,1,2012
2012-09-12,1,2012
2012-09-12,1,2012
2012-09-25,4,2012
2012-09-25,4,2012
2012-10-18,1,2012
2012-10-18,2,2012
2012-10-18,2,2012
2012-11-08,1,2012
2012-11-08,1,2012
2012-11-08,1,2012
2012-12-12,2,2012
2012-12-12,3,2012
2012-12-12,1,2012
2012-02-28,100,2012
2012-01-27,200,2012
2012-02-09,100,2012
2012-02-16,100,2012
2012-03-05,100,2012
2012-03-13,100,2012
2012-03-01,200,2012
2012-02-15,500,2012
2012-02-27,1000,2012
2012-03-02,800,2012
2012-03-16,1000,2012
2012-03-19,200,2012
2012-03-26,200,2012
2012-03-27,1000,2012
2012-04-09,400,2012
2012-04-09,400,2012
2012-04-06,800,2012
2012-05-07,500,2012
2012-06-14,300,2012
2012-06-20,300,2012
2012-06-05,1000,2012
2012-05-29,100,2012
2012-06-06,400,2012
2012-06-08,100,2012
2012-06-15,300,2012
2012-06-15,200,2012
2012-06-18,2000,2012
2012-06-25,300,2012
2012-07-17,700,2012
2012-07-02,300,2012
2012-06-29,100,2012
2012-06-29,200,2012
2012-08-16,100,2012
2012-08-30,100,2012
2012-09-13,100,2012
2012-08-27,200,2012
2012-08-29,1000,2012
2012-09-11,1000,2012
2012-09-13,600,2012
2012-09-18,300,2012
2012-09-20,300,2012
2012-09-18,100,2012
2012-09-20,100,2012
2012-09-18,200,2012
2012-09-20,200,2012
2012-10-11,1000,2012
2012-11-08,100,2012
2012-11-28,100,2012
2012-01-26,2000,2012
2012-02-09,3000,2012
2012-02-13,1000,2012
2012-03-06,2000,2012
2012-03-08,1000,2012
2012-03-22,5000,2012
2012-03-22,1000,2012
2012-04-09,4000,2012
2012-04-17,1000,2012
2012-04-18,3000,2012
2012-05-11,2000,2012
2012-05-18,1000,2012
2012-05-29,1000,2012
2012-06-15,2000,2012
2012-06-27,1000,2012
2012-06-29,3000,2012
2012-07-17,3000,2012
2012-09-18,3000,2012
2012-09-20,3000,2012
2012-09-25,4000,2012
2012-10-18,1000,2012
2012-01-12,2000,2012
2012-01-19,2000,2012
2012-01-26,2000,2012
2012-03-05,2000,2012
2012-03-05,2000,2012
2012-03-05,2000,2012
2012-02-07,1000,2012
2012-02-09,2000,2012
2012-01-11,100,2012
2012-01-27,20000,2012
2012-01-13,20000,2012
2012-01-17,1000,2012
2012-02-09,5000,2012
2012-02-15,2000,2012
2012-02-15,2000,2012
2012-01-17,1000,2012
2012-02-22,100,2012
2012-02-09,300,2012
2012-02-15,1000,2012
2012-02-09,2000,2012
2012-03-14,3000,2012
2012-01-23,3000,2012
2012-01-31,200,2012
2012-02-07,200,2012
2012-02-14,200,2012
2012-03-09,2000,2012
2012-01-31,100,2012
2012-02-07,100,2012
2012-02-14,100,2012
2012-03-08,2000,2012
2012-03-14,2000,2012
2012-03-08,2000,2012
2012-03-08,2000,2012
2012-03-14,2000,2012
2012-03-14,2000,2012
2012-01-26,1000,2012
2012-03-06,100,2012
2012-03-22,100,2012
2012-02-09,6000,2012
2012-02-16,6000,2012
2012-03-01,2000,2012
2012-03-08,2000,2012
2012-01-30,1000,2012
2012-02-14,200,2012
2012-03-06,100,2012
2012-01-31,100,2012
2012-02-09,2000,2012
2012-02-07,1000,2012
2012-03-26,2000,2012
2012-03-26,2000,2012
2012-03-26,2000,2012
2012-02-10,1000,2012
2012-02-10,1000,2012
2012-02-10,1000,2012
2012-03-13,1000,2012
2012-03-09,300,2012
2012-03-30,2000,2012
2012-03-30,2000,2012
2012-03-30,2000,2012
2012-02-20,500,2012
2012-02-20,200,2012
2012-02-15,4000,2012
2012-03-28,1000,2012
2012-04-04,1000,2012
2012-02-23,3000,2012
2012-02-15,2000,2012
2012-02-15,1000,2012
2012-02-15,2000,2012
2012-02-14,10000,2012
2012-02-14,10000,2012
2012-02-13,300,2012
2012-02-13,2000,2012
2012-02-14,1000,2012
2012-03-09,1000,2012
2012-04-12,2000,2012
2012-04-12,2000,2012
2012-04-12,2000,2012
2012-03-19,100,2012
2012-02-27,3000,2012
2012-02-27,1000,2012
2012-03-15,1000,2012
2012-03-29,3000,2012
2012-03-08,1000,2012
2012-03-15,1000,2012
2012-03-29,1000,2012
2012-02-27,1000,2012
2012-02-27,2000,2012
2012-03-29,1000,2012
2012-03-29,2000,2012
2012-02-23,1000,2012
2012-04-23,1000,2012
2012-02-27,2000,2012
2012-03-06,2000,2012
2012-03-06,400,2012
2012-03-06,200,2012
2012-03-01,9000,2012
2012-03-02,300,2012
2012-04-23,1000,2012
2012-03-06,3000,2012
2012-03-09,500,2012
2012-03-14,1000,2012
2012-03-09,2000,2012
2012-03-21,100,2012
2012-03-13,100,2012
2012-03-09,300,2012
2012-05-14,2000,2012
2012-05-14,2000,2012
2012-05-14,2000,2012
2012-03-16,2000,2012
2012-04-03,100,2012
2012-05-01,2000,2012
2012-05-01,2000,2012
2012-05-01,2000,2012
2012-03-28,1000,2012
2012-05-29,2000,2012
2012-05-29,2000,2012
2012-05-29,2000,2012
2012-05-01,1000,2012
2012-04-17,3000,2012
2012-04-17,1000,2012
2012-04-17,1000,2012
2012-04-17,2000,2012
2012-04-11,3000,2012
2012-04-04,1000,2012
2012-05-11,3000,2012
2012-04-09,100,2012
2012-04-20,5000,2012
2012-05-18,3000,2012
2012-04-18,1000,2012
2012-05-02,20000,2012
2012-04-18,100,2012
2012-05-11,3000,2012
2012-06-19,2000,2012
2012-05-11,1000,2012
2012-05-11,2000,2012
2012-06-19,2000,2012
2012-06-19,2000,2012
2012-05-08,20000,2012
2012-05-18,300,2012
2012-05-11,2000,2012
2012-04-23,3000,2012
2012-04-27,5000,2012
2012-05-31,100,2012
2012-05-18,2000,2012
2012-05-18,2000,2012
2012-05-18,2000,2012
2012-05-14,1000,2012
2012-05-18,1000,2012
2012-06-29,100,2012
2012-05-29,2000,2012
2012-06-18,1000,2012
2012-06-18,1000,2012
2012-05-21,2000,2012
2012-06-21,2000,2012
2012-05-21,2000,2012
2012-07-13,2000,2012
2012-07-13,2000,2012
2012-07-13,2000,2012
2012-06-12,2000,2012
2012-06-12,200,2012
2012-05-31,3000,2012
2012-06-13,100,2012
2012-06-12,1000,2012
2012-07-12,3000,2012
2012-07-12,1000,2012
2012-07-12,1000,2012
2012-07-12,2000,2012
2012-06-07,2000,2012
2012-06-07,1000,2012
2012-06-20,100,2012
2012-06-15,2000,2012
2012-06-15,2000,2012
2012-06-28,200,2012
2012-06-15,100,2012
2012-06-20,100,2012
